"","max_shovel_i1","max_labial_i1","max_distal_c","max_metacone_m1","max_hypocone_m1","max_carabelli_m1","mand_deflect_m1","mand_proto_m1","mand_cusp5_m1","mand_cusp6_m1","mand_cusp7_m1"
"393",-0.2936,-0.2717,-0.4139,-0.4538,-0.4166,-0.5883,-0.2314,-0.0145000000000002,-0.2975,0.00930000000000009,-0.1679
"394",-0.4661,-0.4584,-0.4818,-0.4559,-0.4188,-0.6248,NA,NA,-0.6689,0.0092000000000001,-0.2265
"395",-0.4669,-0.2728,-0.5497,-0.458,-0.4209,-0.4857,-0.232,-0.2608,-0.3024,-0.1799,-0.227
"396",-0.2961,-0.46,-0.416,-0.4601,-1.3738,-0.4865,-0.2326,-0.0145000000000002,-0.6735,-0.0856,-0.2275
"397",-0.2974,-0.461,-0.4172,-0.4622,-0.4245,-0.5572,NA,-0.0142,-0.6753,-0.1804,-0.228
"398",-0.2987,-0.0864,-0.4855,-1.8936,-0.4267,-0.593,-0.1278,-0.014,-0.3092,0.00849999999999995,-0.1698
"399",-0.4709,-0.2751,-0.3517,-0.4656,-0.4289,-0.5595,-0.0232999999999999,-0.2611,-0.6799,0.00839999999999996,-0.2288
"400",-0.3006,-0.2757,-0.2874,-0.4677,-0.4312,-0.5605,-0.2335,-0.2616,-0.3142,-0.1808,-0.2293
"401",-0.4727,-0.4631,-0.4892,-0.4698,0.5172,-0.6657,NA,-0.0142,-0.3173,-0.1812,-0.2299
"402",-0.6447,-0.4641,-0.4901,-0.4719,-0.4366,-0.5637,-0.2341,-0.2621,-0.3205,-0.1816,-0.2304
"403",-0.3027,-0.2772,-0.425,-0.474,-0.4389,-0.5647,-0.1294,0.2343,-1.0564,0.1031,-0.2309
"404",-0.4751,-0.4656,-0.5579,-0.4761,0.5089,-0.4951,-0.235,-0.0115000000000001,-0.6911,-0.1819,-0.2314
"405",-0.3046,-0.4666,-0.4264,-0.4783,0.5052,-0.7062,-0.0248999999999999,-0.0113000000000001,-1.0596,-0.1823,-0.1718
"406",-0.477,-0.4676,-0.4276,-1.9096,-0.4476,-0.6414,-0.2356,-0.0110000000000001,-0.6941,-0.0868,-0.2322
"407",-0.6491,-0.279,-0.4288,-0.4817,-0.4499,-0.5705,NA,-0.0108000000000001,-1.0628,-0.1828,-0.2327
"408",NA,NA,NA,-0.4839,0.4968,-0.4983,NA,NA,NA,NA,NA
"409",-0.65,-0.2796,-0.5619,-0.486,-1.4039,-0.5718,0.0796999999999999,-0.2621,-1.0642,-0.1831,-0.2332
"410",-0.4788,-0.2803,-0.5628,-0.4881,-0.4569,-0.6453,-0.0257000000000001,-0.2626,-2.167,-0.1835,-0.1736
"411",-0.4796,-0.281,NA,-0.4903,-0.4592,-0.6479,-0.2363,-0.2631,-0.6982,-0.1838,-0.234
"412",-0.4804,-0.4706,-0.4971,-0.4924,0.487,-0.6875,-0.2369,-0.2637,-0.3325,-0.1842,-0.2345
"413",-0.6538,-0.4715,-0.4311,-0.4946,-1.4127,-0.6164,-0.2375,-0.2642,-0.7029,0.0081,-0.235
"414",-0.4817,-0.2824,-0.3656,-0.4968,-0.4662,-0.6558,0.0794000000000001,-0.0117,-0.3376,-0.1846,-0.2055
"415",-0.3095,-0.473,-0.3681,-0.4989,-0.4685,-0.6584,-0.238,-0.2646,-0.3408,0.00790000000000002,-0.2359
"416",-0.6565,-0.0929,-0.5017,-0.5011,-0.4708,-0.5835,NA,-0.2651,-0.344,-0.1849,-0.2364
"417",-0.1377,-0.4741,-0.5684,-0.5033,0.4747,-0.5844,-0.2386,-0.2656,-0.7132,0.00780000000000003,-0.2369
"418",-0.1408,-0.4751,-0.5693,-0.5054,0.4708,-0.5083,NA,NA,-0.3492,-0.1853,NA
"419",-0.6583,-0.0940000000000001,-0.3709,-0.5076,-0.4799,-0.6624,-0.2392,-0.2661,-0.7179,-0.1857,-0.2374
"420",-0.1436,-0.4762,-0.4392,-0.5098,-1.4289,-0.5875,-0.2398,-0.2666,-0.3544,-0.0892999999999999,-0.2379
"421",-0.1467,-0.0954000000000002,-0.4404,-1.9405,-0.4837,-0.5112,NA,NA,NA,NA,NA
"422",-0.3198,-0.4772,-0.4416,-0.5134,-1.4326,-0.512,-0.2404,-0.2671,-0.3577,0.00710000000000011,-0.2384
"423",-0.491,-0.0968,-0.5739,-1.9442,-0.4875,-0.5127,-0.241,-0.2676,-1.0901,-0.1862,-0.2389
"424",-0.3217,-0.4783,-0.3772,-0.5169,-2.3831,-0.5895,-0.2415,-0.0131000000000001,-1.4561,-0.1865,-0.2394
"425",-0.4928,-0.4793,-0.3798,-1.9478,-1.4375,-0.5146,NA,-0.0128000000000001,-2.1875,-0.1869,-0.2399
"426",-0.1537,-0.4802,-0.4469,-0.5205,-0.492,-0.5908,NA,NA,NA,NA,NA
"427",-0.664,-0.2894,-0.3836,-0.5227,-0.4944,-0.78,0.0811999999999999,-0.0126000000000002,-0.7272,-0.1872,-0.2086
"428",-0.4954,-0.2901,-0.514,-0.525,-0.4967,-0.7535,NA,-0.2679,-0.7291,0.00669999999999993,-0.2408
"429",-0.4962,-0.2908,-0.3866,0.9014,0.4476,-0.6388,-0.2421,-0.2684,-1.0964,-0.1876,-0.1777
"430",-0.1575,-0.1002,-0.3891,-0.5304,-0.5026,-0.5993,-0.2427,-0.2689,-0.3666,-0.188,-0.2416
"431",-0.4983,-0.2923,-0.3917,-0.5327,-0.505,-0.5184,-0.1349,-0.0130000000000001,-0.735,-0.1883,-0.2421
"432",-0.3301,-0.4832,-0.5811,-0.5349,-0.5073,-0.7636,-0.2435,-0.2693,-0.3719,-0.1887,-0.2426
"433",0.00620000000000021,-0.4842,-0.4567,-0.5371,0.436,-0.6877,-0.2441,NA,-0.3752,-0.189,-0.243
"434",0.1665,-0.4851,-0.3955,-1.9671,-0.5132,-0.6903,-0.2447,-0.0130000000000001,-0.7427,0.00619999999999998,-0.2435
"435",-0.3395,-0.486,-0.4599,-0.5408,-1.4606,-0.693,-0.2452,-0.2697,-0.3806,-0.1894,-0.244
"436",-0.6689,-0.1018,-0.3994,-0.543,-0.5171,-0.6522,-0.2458,-0.2702,-2.2019,-0.1897,-0.2445
"437",-0.5053,-0.2952,-0.402,-1.9729,-1.4645,-0.5232,-0.0275000000000001,-0.2707,-0.7475,-0.1901,-0.245
"438",-0.506,-0.4876,-0.344,-0.5467,0.424,-0.6538,-0.2464,-0.0135000000000001,-0.3855,-0.1904,-0.2127
"439",-0.1775,-0.2962,-0.5863,-0.549,-1.4691,-0.5251,-0.1376,-0.2711,-0.7524,-0.1908,-0.2459
"440",-0.1806,-0.2969,-0.2897,-0.5513,-0.5261,-0.6987,0.0802,-0.0134000000000001,-0.7543,-0.1911,-0.2464
"441",-0.0207999999999999,-0.2976,-0.3578,-0.5535,-0.5286,-0.7014,-0.1381,-0.2715,-1.4828,0.1041,-0.2138
"442",0.1334,-0.4899,NA,-0.5558,-1.4752,-0.7482,-0.2475,-0.0134000000000001,-0.7569,-0.1914,-0.2472
"443",-0.3549,0.0859000000000001,NA,0.8691,0.4119,-0.5283,-0.2481,-0.2719,-0.3953,-0.1918,-0.2477
"444",-0.6723,0.0829000000000004,-0.4751,-0.5615,0.4078,-0.7529,-0.2486,-0.2724,-0.7618,0.00639999999999996,-0.1485
"445",-0.198,-0.3004,-0.3091,-1.9903,-0.5397,-0.7122,-0.2492,-0.0136000000000001,-0.7638,-0.1921,-0.2483
"446",-0.2012,-0.3011,-0.4804,-0.5652,-0.5422,-0.807,-0.2497,-0.2728,-0.4029,-0.1925,-0.2488
"447",-0.3609,-0.4915,-0.375,-1.994,-1.4875,-0.5306,-0.2503,-0.2733,-0.7687,-0.1928,-0.2493
"448",-0.5184,-0.3021,-0.4846,-1.9956,-2.4321,-0.5313,-0.2508,-0.2738,-1.133,0.1057,-0.2498
"449",-0.5192,-0.4929,-0.4858,-0.5704,-1.4902,-0.532,0.0808,-0.2743,-1.1343,-0.1932,-0.2174
"450",-0.52,-0.3031,-0.4355,-0.5727,-1.4918,-0.7674,-0.03,-0.2748,-1.1357,-0.1935,-0.218
"451",-0.2074,-0.4943,-0.5911,-0.575,-2.4368,-0.6767,-0.2515,-0.0145000000000002,-0.7742,-0.1938,-0.251
"452",-0.0547999999999997,-0.113,-0.438,-2.0037,-2.4381,-0.6303,NA,-0.2752,-0.7762,-0.1942,-0.2515
"453",-0.5238,-0.3049,-0.5927,-0.5788,-1.4956,-0.5355,-0.252,-0.0145000000000002,-0.7782,-0.1945,-0.252
"454",-0.2163,-0.4958,-0.3386,-0.5812,-1.4972,-0.5362,-0.2526,-0.0143000000000002,-0.7802,-0.1949,-0.2524
"455",0.0867999999999998,-0.4967,-0.4957,-0.5835,-1.4988,-0.6794,NA,-0.014,-0.4199,-0.1952,-0.2529
"456",-0.2274,-0.4976,NA,-0.5859,-0.5563,-0.7762,-0.0307999999999999,-0.0138,-0.4234,-0.1955,-0.2534
"457",-0.38,-0.4985,-0.5455,-2.014,-0.5589,-0.7813,-0.0315000000000001,-0.2753,-1.1496,-0.0947,-0.2539
"458",-0.2323,-0.4994,-0.5463,-2.0156,-0.5614,-0.7863,-0.2533,-0.0137,-0.7895,-0.196,-0.2543
"459",-0.3836,-0.3074,-0.5471,-0.5912,-0.5639,-0.5398,-0.2538,-0.0135000000000001,-0.7915,-0.1964,-0.2548
"460",-0.2372,-0.308,-0.3516,-2.0194,-0.5664,-0.5405,-0.2544,-0.2757,-0.7935,0.00580000000000003,-0.2553
"461",-0.0935999999999999,0.0764,-0.503,-0.595,-1.512,-0.5412,-0.1436,-0.0135000000000001,-1.1566,-0.1967,-0.2557
"462",-0.5357,-0.1181,-0.5975,-2.0232,-1.5136,-0.7409,-0.2551,-0.0132000000000001,-0.7967,-0.197,-0.2562
"463",-0.3914,-0.3104,-0.4577,-0.5989,0.3711,-0.8441,-0.2557,-0.0130000000000001,-0.4377,-0.1974,-0.1175
"464",-0.3928,-0.5016,-0.5065,-0.6013,-0.5759,-0.5945,-0.0330999999999999,-0.2759,-1.1624,-0.1977,-0.2566
"465",-0.1051,-0.5025,-0.3696,-0.6037,-0.5785,-0.6983,-0.145,-0.0130000000000001,-0.803,0.1071,-0.2239
"466",-0.683,-0.3117,-0.512,0.8194,-0.581,-0.7515,-0.2565,-0.2763,-0.8051,-0.198,-0.2574
"467",0.0310999999999999,-0.5039,-0.5133,-0.6096,-0.5836,-0.6501,0.0767000000000002,-0.0129000000000001,-0.8071,-0.1983,-0.2579
"468",-0.4029,-0.1207,-0.4712,-2.0367,-1.5278,-0.651,-0.1458,-0.0127000000000002,-1.1695,-0.1987,-0.2584
"469",-0.4043,-0.3136,-0.474,-0.6135,-0.5878,-0.86,-0.2573,1.0441,-0.8104,0.00609999999999999,-0.2588
"470",-0.545,-0.5053,-0.4348,-2.0405,-0.5904,-0.869,-0.1466,-0.2786,-1.1727,0.00600000000000001,-0.2256
"471",-0.1272,-0.1229,-0.4408,-0.6174,-0.593,-0.713,-0.2581,0.00679999999999992,-1.1741,-0.199,-0.1256
"472",-0.2723,-0.1244,-0.4859,-0.6199,-1.5366,-0.6595,0.0752000000000002,-0.279,-0.8149,-0.1994,-0.2596
"473",-0.4122,-0.3162,-0.4887,-2.0466,-1.5382,-0.8258,-0.1473,-0.2795,-0.817,-0.1997,-0.2601
"474",-0.5498,-0.5069,-0.5289,-0.6238,-0.5989,-0.5508,-0.1478,-0.2799,-0.819,-0.2,-0.2605
"475",-0.6871,-0.3172,-0.5302,-2.0504,-1.5423,-0.5515,-0.2591,0.00629999999999997,-1.5411,0.1085,-0.261
"476",-0.1407,-0.1274,-0.4199,-0.6278,-0.6031,-0.5522,-0.2597,0.00639999999999996,-0.8217,0.1099,-0.1641
"477",-0.418,-0.5083,-0.5706,-0.6303,-1.5463,-0.7748,-0.2602,-0.2803,-0.8238,0.00740000000000007,-0.2616
"478",-0.5539,-0.319,-0.5016,-0.6327,-1.548,-0.5537,-0.2607,-0.2808,-1.1859,-0.2003,-0.262
"479",-0.2853,-0.5097,-0.5385,-0.6352,-1.5496,-0.5544,-0.2613,0.00609999999999999,-0.8271,-0.2006,-0.2625
"480",-0.556,-0.32,-0.5398,-2.0611,-0.6107,-0.5551,-0.2618,-0.2812,-1.1892,-0.201,-0.1993
"481",-0.2892,-0.511,-0.5411,-0.6392,-1.5537,-0.722,-0.0377000000000001,-0.2816,-1.5506,-0.2013,-0.2632
"482",-0.5581,-0.5118,-0.5088,-0.6417,-1.5554,-0.5568,-0.1504,-0.2821,-1.1914,-0.2016,-0.2637
"483",-0.2932,-0.3213,-0.5444,-0.6442,-1.5571,-0.5575,NA,-0.2825,-0.4717,-0.202,-0.2641
"484",-0.5602,-0.3219,-0.6111,-0.6467,-0.6183,-0.5582,NA,NA,NA,NA,NA
"485",-0.693,-0.3226,-0.513,-0.6492,-1.5612,-0.6689,-0.2626,-0.283,-0.4754,-0.2023,-0.2011
"486",-0.6939,-0.3232,-0.5158,-0.6517,-1.5628,-0.5599,-0.2632,-0.2834,-0.8385,-0.2026,-0.2648
"487",-0.2966,-0.3238,-0.6131,-0.6543,-0.6244,-0.8894,-0.2637,-0.2839,-1.1999,-0.2029,-0.2028
"488",NA,-0.3245,-0.5186,NA,NA,-0.8423,-0.1517,0.00469999999999993,-0.8419,-0.2033,-0.2655
"489",-0.4317,-0.5153,-0.5524,-0.6568,-0.6271,-0.6758,NA,0.0048999999999999,-0.4848,-0.2036,-0.266
"490",-0.4331,-0.1347,-0.5537,-0.6593,-1.5694,-0.6767,NA,-0.2842,-0.8472,-0.2039,-0.2664
"491",-0.5654,-0.5163,-0.5857,-0.6619,-1.5711,-0.5633,-0.1521,0.00479999999999992,-0.8493,-0.2042,-0.2669
"492",-0.1729,-0.1361,-0.5865,-0.6644,-1.5728,-0.564,-0.2647,-0.2846,-0.8514,-0.0992,-0.2673
"493",-0.6971,-0.3274,-0.5253,-0.667,-0.6348,-0.8488,0.0716999999999999,-0.2851,-0.8536,-0.2047,-0.1732
"494",-0.698,-0.328,-0.5886,-2.0903,-1.5769,-0.5652,-0.2652,0.00459999999999994,-0.4978,-0.205,NA
"495",-0.439,-0.5181,-0.559,-0.6711,0.3002,-0.6234,-0.2657,0.00469999999999993,-0.8589,-0.2053,-0.2679
"496",-0.5699,-0.329,-0.4999,-0.6737,0.2955,-0.854,-0.2663,-0.2854,-0.8611,-0.2057,-0.2684
"497",-0.441,-0.5194,-0.6208,-0.6763,-1.5853,-0.5673,NA,NA,NA,NA,NA
"498",-0.5717,-0.5203,-0.6217,0.7414,-2.525,-0.7427,-0.2668,0.8762,-0.8632,-0.206,-0.2688
"499",-0.4431,-0.1396,-0.5639,-0.6827,-1.5881,-0.569,-0.2673,NA,-0.8654,-0.2063,-0.2692
"500",-0.7026,-0.5212,-0.5361,-0.6853,-0.6516,-0.9774,-0.1543,0.3167,-0.8675,-0.2066,-0.2697
"501",-0.574,-0.3315,-0.6239,-0.6879,-1.5923,-0.8111,-0.268,0.3204,-1.226,-0.2069,NA
"502",-0.3157,-0.3321,-0.5389,-0.6905,-0.6561,-0.753,-0.0416000000000001,0.0188999999999999,-0.871,-0.2073,-0.2701
"503",-0.3192,-0.3327,-0.5418,-0.6931,-0.6589,-0.5709,-0.2686,-0.286,-1.2293,-0.2076,-0.2706
"504",-0.3227,-0.1434,-0.5448,-0.6958,-0.6617,-0.7547,NA,-0.2865,-0.8744,-0.2079,NA
"505",-0.4525,-0.5235,-0.5477,-0.6984,-1.6015,-0.8789,-0.2691,-0.2869,-0.8766,-0.2082,-0.2394
"506",-0.4539,-0.1447,-0.5506,-0.701,-1.6032,-0.8222,NA,0.0184,-0.8788,-0.2085,-0.2714
"507",-0.3297,-0.3353,-0.5536,-0.7037,-1.6049,-0.8252,-0.2697,0.3243,-0.881,-0.2088,-0.2718
"508",-0.5823,-0.5248,-0.6043,-0.7064,-0.6698,-0.8283,NA,0.0204,-0.8831,-0.2092,-0.2723
"509",-0.0843000000000003,-0.5257,-0.581,-0.709,-0.6726,-0.8314,-0.2702,0.328,-0.5302,-0.2095,-0.1769
"510",-0.5852,-0.5265,-0.6062,-0.7117,-0.6755,-0.8344,-0.2707,-0.2869,-2.3066,-0.2098,-0.2421
"511",-0.4643,-0.5273,-0.5829,-0.7144,-1.6142,-0.6423,-0.0425,0.0221,-0.8885,-0.2101,-0.2732
"512",-0.4657,-0.1464,-0.608,-2.1332,-0.6801,-0.5782,NA,0.0222,-0.8907,-0.2104,NA
"513",-0.588,-0.3381,-0.561,-0.7188,-1.6185,-0.5789,-0.0430999999999999,0.0223,-0.893,-0.2107,-0.2736
"514",-0.2257,-0.5287,-0.587,-0.7215,-1.6203,-0.5795,-0.2713,0.0224,-0.8952,-0.211,-0.2741
"515",-0.2334,-0.5295,-0.5883,-0.7242,-1.622,-0.5802,-0.2718,0.3322,-0.8974,-0.2114,-0.2745
"516",-0.5923,-0.5303,-0.6123,-0.7269,-0.6883,-0.5808,-0.2723,-0.287,-0.8996,-0.2117,-0.2749
"517",-0.5931,-0.1483,-0.6131,-0.7297,-0.6912,-0.9014,-0.2728,-0.2875,-1.2553,-0.212,-0.2439
"518",-0.5938,-0.3405,NA,-0.7324,-0.6941,-0.582,-0.2733,0.0238999999999998,-1.6102,-0.2123,-0.2445
"519",-0.2425,-0.5317,-0.568,-0.7352,-0.697,-0.5826,-0.2738,0.0239999999999998,-0.5499,NA,-0.2761
"520",-0.5963,-0.5325,-0.6374,-2.152,-1.634,-0.5833,NA,NA,-0.9071,-0.2126,-0.2453
"521",-0.4817,-0.1503,-0.5708,-0.7396,0.2324,NA,NA,NA,-0.5565,-0.2129,-0.2769
"522",-0.253,-0.5334,-0.5738,-0.7424,-1.6393,-0.8418,-0.0441,0.0241,-0.5605,-0.2132,-0.2461
"523",-0.3739,-0.5342,-0.5976,-2.1586,-5.3743,-0.5847,-0.0447,0.0242,-2.3225,-0.2135,-0.2467
"524",-0.4894,-0.3432,-0.6402,-0.7469,-0.7076,-0.5854,-0.2745,-0.2877,-0.5641,-0.2138,-0.2472
"525",-0.4909,-0.5354,-0.5782,-0.7497,-0.7105,-0.586,NA,0.0239999999999998,-0.9195,0.1116,-0.2784
"526",-0.4923,-0.3442,-0.6013,-0.7525,-0.7135,-0.5867,-0.275,0.0241,-1.2728,-0.2141,-0.2788
"527",-0.6044,-0.5366,-0.6424,-0.7553,-1.6489,-0.5873,-0.2755,0.0242,-0.9231,-0.2144,NA
"528",-0.4944,-0.5374,-0.6432,-0.7581,-0.7183,-0.9729,-0.276,-0.2881,-0.5746,-0.2147,-0.2792
"529",-0.4958,-0.1527,-0.644,-0.7609,-0.7213,-0.7196,-0.2765,-0.2885,-0.9289,-0.215,-0.2797
"530",-0.3873,-0.5383,-0.6031,-0.7638,-1.656,-0.589,-0.0457000000000001,-0.2889,-0.9311,-0.2153,-0.2801
"531",-0.3909,-0.154,-0.6044,NA,-1.6578,-0.5896,-0.277,-0.2894,-0.9334,-0.2156,-0.2805
"532",-0.5023,-0.3473,-0.6057,-0.7666,-0.728,-0.9174,NA,-0.2898,-0.9357,-0.2159,NA
"533",-0.3964,-0.5397,-0.6473,-2.1804,-0.7311,-0.7901,-0.1619,0.0231999999999999,-1.2871,0.113,-0.2809
"534",-0.2938,-0.5404,-0.5665,-0.7712,0.1968,-0.5917,-0.2777,-0.2902,-0.9394,-0.2162,-0.2814
"535",NA,NA,NA,-0.7741,-0.7385,-0.5924,-0.2782,-0.2906,-0.9417,0.1144,-0.1859
"536",-0.5101,-0.3486,-0.5731,0.6333,-0.7416,-0.7257,0.0687000000000002,-0.2911,-1.2926,0.00490000000000013,-0.2819
"537",-0.4079,-0.5416,-0.6139,-0.7812,-0.7446,-0.7267,NA,0.0226,-0.5968,-0.2165,-0.2823
"538",-0.4116,-0.5424,-0.6152,-0.7841,-0.7477,-0.595,-0.0470999999999999,-0.2914,-0.601,-0.2168,-0.2516
"539",-0.7197,-0.1566,-0.6499,-0.787,-1.6792,-0.9924,-0.1632,0.0225,-2.3411,-0.2171,-0.2831
"540",-0.415,-0.5433,-0.6507,-0.7899,-1.6811,-0.799,-0.279,0.0226,-0.6048,-0.2174,-0.1902
"541",-0.5193,-0.351,NA,-0.7929,-0.7546,-0.8687,0.0672000000000001,-0.2918,-0.6091,-0.2177,-0.2537
"542",-0.621,-0.3516,-0.6342,0.612,-0.7577,-0.5975,NA,-0.2922,-0.9595,0.00439999999999996,NA
"543",-0.5215,-0.3522,-0.6175,-0.8001,-0.7609,-0.5981,-0.2795,0.0223,-0.9618,-0.218,-0.284
"544",-0.6228,-0.1603,-0.6532,-0.8031,NA,-0.8035,-0.28,-0.2926,-0.9642,-0.2183,-0.2844
"545",-0.6235,-0.1618,-0.619,-2.2123,-0.764,-0.9422,-0.2805,-0.293,-0.6214,-0.2186,-0.2848
"546",-0.5242,-0.3544,NA,-2.2141,-0.7671,-0.9481,-0.281,0.0218999999999998,-0.6257,-0.2189,-0.255
"547",-0.6253,-0.546,-0.6204,-0.8097,0.156,-1.0247,0.0680000000000001,0.0221,-0.6301,-0.2192,-0.2555
"548",-0.4266,-0.3553,-0.6217,-0.8127,-1.7003,-0.7454,-0.2815,0.0222,-0.6345,-0.2195,-0.286
"549",-0.5289,-0.5471,-0.623,-0.8157,0.1485,-1.1084,-0.1652,0.0223,-0.9811,-0.2198,-0.2864
"550",-0.5304,-0.3562,-0.6079,-0.8187,-1.706,-0.7507,-0.1656,0.0224,-0.9835,-0.2201,-0.2566
"551",-0.4342,-0.5483,-0.611,-0.8217,-0.7835,-0.9763,-0.1661,0.0225,-0.6444,-0.2204,-0.2871
"552",-0.6309,-0.5491,-0.6141,-0.8248,-0.7867,-0.6023,-0.2826,-0.2932,-2.3529,-0.2207,-0.2875
"553",-0.5351,-0.3575,-0.6172,-0.8278,-0.7899,-0.9822,-0.2831,0.0224,-0.9895,-0.221,-0.288
"554",-0.6327,-0.166,-0.6332,-0.8309,-0.7932,-1.1424,-0.2836,0.0225,-0.992,-0.109,-0.2884
"555",-0.5372,-0.5504,-0.6601,-0.8339,-0.7964,-1.0005,-0.1673,-0.2936,-0.9944,0.00290000000000012,-0.2275
"556",-0.4429,-0.5511,-0.6609,-0.837,-0.7997,-0.603,-0.2843,0.0224,-0.9969,-0.2214,-0.259
"557",-0.6359,-0.5519,-0.6083,-0.8401,-0.8029,-1.0065,-0.2848,0.0225,-0.6594,-0.2217,-0.2894
"558",-0.5419,-0.5526,-0.6267,-0.8432,-0.8062,-0.931,-0.2852,0.0226,-1.3421,0.00259999999999994,-0.2898
"559",-0.732,-0.5534,-0.6299,-0.8463,-0.8095,-1.0992,-0.1686,-0.2939,-1.0045,-0.222,-0.2902
"560",-0.6381,-0.1668,NA,-0.8494,0.1076,-1.026,-0.2859,-0.2943,NA,NA,-0.2906
"561",-0.4495,-0.3612,-0.6131,-0.8525,-1.7371,-0.8614,NA,0.0222,-1.007,0.1149,-0.291
"562",-0.2661,-0.5547,-0.6622,0.5447,-0.8197,-0.8631,NA,NA,NA,NA,NA
"563",-0.4622,-0.5554,-0.6405,-0.8603,-1.7419,-1.1231,-0.2864,0.0223,-0.671,-0.2222,-0.2914
"564",-0.555,-0.3625,-0.637,-0.8634,-1.7439,-0.7826,-0.2869,0.0225,-1.0132,-0.2225,-0.2918
"565",-0.5565,-0.5565,-0.639,-0.8666,-0.8272,-0.7836,0.0651000000000002,0.0226,-1.0157,-0.2228,-0.2922
"566",-0.6461,-0.3634,-0.6566,-0.8698,-0.8306,-0.8724,-0.2874,-0.2946,-0.6813,-0.2231,-0.2616
"567",-0.5586,-0.364,-0.6585,-0.873,-1.7516,-0.6096,NA,0.0224,-0.6859,-0.2234,-0.293
"568",-0.6478,-0.3646,-0.6645,-0.8762,-1.7536,-0.6103,-0.17,-0.2949,-2.3669,-0.2237,-0.2934
"569",-0.7364,-0.3652,-0.6643,-0.8794,-1.7556,-0.9623,-0.2881,0.0223,-1.3614,0.1161,-0.2938
"570",-0.4727,-0.3658,-0.665,-0.8827,-0.8403,-0.7887,NA,0.0224,-1.0272,-0.2239,-0.2942
"571",-0.5635,-0.5592,-0.6662,-2.2819,-0.8437,-0.9668,NA,-0.2953,-0.6945,0.00350000000000006,-0.2946
"572",-0.6515,-0.56,-0.6675,-0.8879,-0.8472,-1.0596,-0.2885,0.0223,-1.0336,-0.2242,-0.295
"573",-0.6522,-0.367,-0.6674,-0.8912,-0.8506,-0.9757,-0.289,-0.2957,-0.7021,-0.2245,-0.2954
"574",-0.5663,-0.5611,-0.6681,-0.8945,-1.7693,-0.9792,NA,NA,NA,NA,NA
"575",-0.5678,-0.3679,-0.6694,-0.8977,-1.7713,-0.799,-0.2895,0.0222,-0.7069,-0.2248,-0.2958
"576",-0.3979,-0.5622,-0.6748,-0.901,-0.8584,-0.708,-0.2899,-0.296,-2.3733,-0.2251,-0.2962
"577",-0.5733,-0.3689,-0.6766,-0.9044,-1.7763,-0.617,NA,-0.2965,-0.7111,-0.2254,-0.2966
"578",-0.5748,-0.3694,-0.6779,-0.9077,-1.7783,-0.6176,NA,NA,NA,NA,NA
"579",-0.5764,-0.5637,NA,-0.911,-0.8662,-0.8924,-0.2904,0.0218999999999998,-0.7159,-0.2257,-0.297
"580",-0.66,-0.3704,-0.6839,-0.9144,-0.8697,NA,-0.2909,NA,-0.7207,-0.226,-0.2974
"581",-0.6607,-0.1771,-0.6816,-0.9177,-0.8733,-0.986,-0.2913,0.0219999999999998,-1.0557,-0.2263,-0.2978
"582",-0.5792,-0.5649,-0.7003,0.4702,-1.7893,-0.8047,NA,0.0221,-0.7285,-0.2265,-0.2982
"583",-0.5807,-0.5657,-0.6709,0.4643,-0.879,-0.9906,-0.2918,0.0222,-0.7334,-0.2268,-0.2656
"584",-0.6635,-0.3723,-0.6717,-0.931,-0.8826,-1.1806,-0.2923,-0.2967,-1.3943,-0.2271,-0.2989
"585",-0.5829,-0.3729,-0.6965,-0.9345,-0.8861,-1.0972,-0.2927,-0.2971,-1.0678,0.00239999999999996,-0.2335
"586",-0.5844,-0.3735,-0.6908,-0.9379,-0.8897,-1.297,-0.0538000000000001,-0.2976,-0.7429,-0.2274,-0.2996
"587",-0.5056,-0.5675,-0.7015,-0.9414,-1.8035,-1.0181,-0.2932,0.0215999999999998,-1.0746,0.1172,-0.3
"588",-0.5886,-0.5683,-0.6741,-0.9448,-1.8056,-0.9217,-0.2937,-0.2979,-0.7509,-0.2276,-0.3004
"589",-0.5901,-0.3747,-0.7047,-0.9483,-0.8978,-1.3254,-0.2942,-0.2983,-1.0813,-0.2279,-0.3007
"590",-0.6698,-0.5693,-0.708,-0.9518,-0.9015,-0.6214,-0.2946,0.0212999999999999,-0.759,-0.2282,-0.2682
"591",-0.6705,-0.1812,-0.6994,-0.9553,-0.9051,-1.1379,-0.2951,0.0213999999999999,-1.7361,0.00280000000000014,-0.3015
"592",-0.6712,-0.5702,-0.7251,-0.9588,-0.9088,-0.9358,-0.2955,-0.2987,-1.0888,-0.2285,-0.3019
"593",-0.6719,-0.3767,-0.7185,-0.9624,-0.9125,-1.2524,-0.296,0.0212999999999999,-1.0915,-0.2288,-0.2693
"594",-0.6726,-0.5713,-0.677,-0.9659,-0.00909999999999989,-1.1579,-0.2964,0.0213999999999999,-1.7409,-0.2291,-0.3026
"595",-0.5166,-0.1832,-0.707,-0.9695,-0.9216,-1.1651,-0.1759,0.0214999999999999,-1.4185,-0.2293,-0.303
"596",-0.5976,-0.3783,-0.7084,-2.3561,-0.9254,-0.9527,-0.2971,-0.299,-1.0965,0.00229999999999997,-0.3034
"597",-0.5991,0.00819999999999999,-0.7252,-0.9752,-0.9291,-0.9547,-0.1765,0.0213999999999999,-0.7761,-0.2296,-0.1708
